11002,0.23,-0.03,0.92,-55.12,50.54,19.84,-6.40,-13.27,145.45
11012,0.24,-0.05,0.98,-58.04,47.53,24.97,-7.10,-12.79,145.85
11022,0.25,-0.07,1.03,-56.27,43.70,29.58,-7.64,-12.55,146.29
11032,0.25,-0.09,1.05,-49.41,39.16,31.99,-8.04,-12.22,146.70
11042,0.24,-0.12,1.06,-42.64,35.33,34.03,-8.38,-11.91,147.12
11052,0.22,-0.15,1.07,-35.23,33.21,33.52,-8.59,-11.55,147.42
11062,0.21,-0.18,1.09,-28.09,32.90,31.65,-8.71,-11.13,147.63
11072,0.19,-0.18,1.13,-21.02,35.49,30.91,-8.66,-10.52,147.84
11082,0.18,-0.18,1.18,-13.91,39.15,32.09,-8.54,-9.83,148.13
11092,0.18,-0.18,1.21,-6.18,42.29,37.06,-8.39,-9.09,148.62
11102,0.19,-0.19,1.25,0.52,42.51,42.03,-8.26,-8.47,149.18
11112,0.19,-0.21,1.29,10.16,37.95,43.67,-7.93,-8.14,149.67
11122,0.17,-0.20,1.30,20.69,29.28,42.15,-7.33,-8.03,150.04
11132,0.16,-0.18,1.30,29.97,14.34,39.10,-6.66,-8.35,150.36
11142,0.16,-0.16,1.29,36.94,-3.09,36.03,-5.95,-9.02,150.66
11152,0.18,-0.16,1.26,40.46,-25.64,32.77,-5.46,-10.26,150.98
11162,0.19,-0.16,1.23,43.77,-45.21,28.75,-5.04,-11.54,151.24
11172,0.20,-0.16,1.20,47.96,-58.97,24.14,-4.53,-12.64,151.41
11182,0.22,-0.15,1.20,50.33,-67.32,18.27,-3.96,-13.76,151.44
11192,0.25,-0.13,1.20,52.37,-73.95,12.07,-3.31,-14.88,151.37
11202,0.25,-0.12,1.19,56.85,-78.71,6.56,-2.47,-15.77,151.24
11212,0.24,-0.10,1.18,60.83,-81.84,2.53,-1.66,-16.61,151.13
11222,0.25,-0.10,1.19,62.83,-84.27,1.18,-1.02,-17.46,151.14
11232,0.24,-0.10,1.19,67.49,-91.44,2.95,-0.24,-18.56,151.27
11242,0.23,-0.08,1.18,73.47,-100.22,5.30,0.69,-19.81,151.42
11252,0.22,-0.06,1.17,77.82,-108.85,8.26,1.57,-21.14,151.61
11262,0.24,-0.06,1.16,77.30,-117.17,10.91,2.19,-22.56,151.81
11272,0.26,-0.04,1.17,74.97,-124.47,10.88,2.79,-23.99,151.87
11282,0.27,-0.03,1.18,73.86,-135.01,8.59,3.51,-25.66,151.76
11292,0.28,-0.03,1.18,74.09,-147.37,6.35,4.31,-27.52,151.60
11302,0.29,-0.02,1.18,74.42,-163.34,3.07,5.18,-29.68,151.29
11312,0.30,-0.02,1.18,74.59,-181.33,-0.81,6.13,-32.09,150.84
11322,0.31,-0.02,1.18,74.66,-201.23,-4.60,7.18,-34.77,150.24
11332,0.30,-0.01,1.16,75.60,-224.01,-8.11,8.41,-37.77,149.46
11342,0.30,-0.01,1.13,77.36,-246.50,-10.75,9.82,-40.97,148.52
11352,0.32,0.00,1.08,79.33,-267.44,-11.76,11.39,-44.30,147.46
11362,0.35,0.01,1.04,80.60,-284.27,-13.17,13.14,-47.62,146.17
11372,0.42,0.00,0.99,81.17,-291.17,-16.35,15.06,-50.60,144.66
11382,0.46,0.01,0.96,81.33,-289.82,-21.52,17.33,-53.14,142.78
11392,0.48,0.01,0.94,83.66,-284.74,-27.46,20.02,-55.41,140.57
11402,0.50,0.02,0.91,85.83,-280.09,-33.44,23.14,-57.57,137.94
11412,0.49,0.04,0.88,88.99,-278.10,-39.08,26.87,-59.69,134.73
11422,0.48,0.05,0.83,91.57,-277.78,-43.95,31.17,-61.74,130.94
11432,0.49,0.06,0.78,91.45,-280.86,-47.24,36.10,-63.79,126.40
11442,0.48,0.08,0.74,91.51,-286.37,-49.34,41.98,-65.76,120.89
11452,0.47,0.09,0.69,96.29,-294.67,-49.06,49.23,-67.67,114.24
11462,0.47,0.09,0.63,103.49,-302.28,-48.11,57.83,-69.25,106.39
11472,0.48,0.10,0.56,111.40,-307.72,-47.76,67.58,-70.35,97.49
11482,0.50,0.10,0.48,120.02,-309.28,-48.43,77.88,-70.82,88.19
11492,0.49,0.10,0.40,129.33,-307.72,-49.27,88.17,-70.75,79.04
11502,0.50,0.09,0.32,137.65,-302.72,-48.80,97.85,-70.25,70.59
